Stagione,Calciatore,Squadra,Età,Partite Giocate,Minuti Giocati,Reti,Assist,Reti Non Su Rigore,Rigori Tirati,Ammonizioni,Espulsioni,Ruolo?
2024-25,Lorenzo Venturino,Genoa,18.0,6.0,167,2.0,0.0,2.0,2.0,0.0,0,Cen
2024-25,Simone Verdi,Como,32.0,9.0,115,0.0,0.0,0.0,0.0,1.0,0,Cen
2024-25,Simone Verdi,Como,32.0,9.0,115,0.0,0.0,0.0,0.0,1.0,0,Att
2024-25,Samuele Vignato,Monza,20.0,17.0,470,0.0,0.0,0.0,0.0,0.0,0,Cen
2024-25,Nicolas Viola,Cagliari,34.0,27.0,1.267,3.0,1.0,3.0,3.0,2.0,0,Att
2024-25,Nicolas Viola,Cagliari,34.0,27.0,1.267,3.0,1.0,3.0,3.0,2.0,0,Cen
2024-25,Mattia Viti,Empoli,22.0,30.0,2.572,1.0,0.0,1.0,1.0,3.0,0,Dif
2024-25,Vitinha,Genoa,24.0,25.0,1.328,2.0,3.0,2.0,2.0,2.0,0,Att
2024-25,Vitinha,Genoa,24.0,25.0,1.328,2.0,3.0,2.0,2.0,2.0,0,Cen
2024-25,Dušan Vlahović,Juventus,24.0,29.0,1.784,10.0,4.0,6.0,6.0,3.0,0,Att
2024-25,Vanja Vlahović,Atalanta,20.0,3.0,60,0.0,0.0,0.0,0.0,0.0,0,Att
2024-25,Vanja Vlahović,Atalanta,20.0,3.0,60,0.0,0.0,0.0,0.0,0.0,0,Cen
2024-25,Nikola Vlašić,Torino,26.0,30.0,2.117,5.0,4.0,3.0,3.0,0.0,0,Cen
2024-25,Nikola Vlašić,Torino,26.0,30.0,2.117,5.0,4.0,3.0,3.0,0.0,0,Att
2024-25,Alessandro Vogliacco,Genoa,25.0,12.0,715,2.0,0.0,2.0,2.0,3.0,0,Dif
2024-25,Alessandro Vogliacco,Parma,25.0,10.0,772,0.0,0.0,0.0,0.0,2.0,0,Dif
2024-25,Mërgim Vojvoda,Torino,29.0,17.0,1.105,0.0,0.0,0.0,0.0,4.0,0,Dif
2024-25,Mërgim Vojvoda,Como,29.0,11.0,717,1.0,2.0,1.0,1.0,2.0,0,Dif
2024-25,Stefan de Vrij,Inter,32.0,26.0,1.726,3.0,0.0,3.0,3.0,2.0,0,Dif
2024-25,Kyle Walker,Milan,34.0,11.0,659,0.0,0.0,0.0,0.0,1.0,0,Dif
2024-25,Sebastian Walukiewicz,Torino,24.0,29.0,1.661,0.0,0.0,0.0,0.0,6.0,0,Dif
2024-25,Sebastian Walukiewicz,Empoli,24.0,2.0,180,0.0,0.0,0.0,0.0,0.0,0,Dif
2024-25,Timothy Weah,Juventus,24.0,30.0,1.638,5.0,2.0,5.0,5.0,4.0,0,Dif
2024-25,Timothy Weah,Juventus,24.0,30.0,1.638,5.0,2.0,5.0,5.0,4.0,0,Att
2024-25,Mateusz Wieteska,Cagliari,27.0,5.0,184,0.0,0.0,0.0,0.0,1.0,0,Dif
2024-25,John Yeboah,Venezia,24.0,33.0,1.226,1.0,1.0,1.0,1.0,6.0,0,Att
2024-25,John Yeboah,Venezia,24.0,33.0,1.226,1.0,1.0,1.0,1.0,6.0,0,Cen
2024-25,Kenan Yıldız,Juventus,19.0,35.0,2.402,7.0,4.0,7.0,7.0,2.0,1,Att
2024-25,Kenan Yıldız,Juventus,19.0,35.0,2.402,7.0,4.0,7.0,7.0,2.0,1,Cen
2024-25,Mattia Zaccagni,Lazio,29.0,34.0,2.686,8.0,6.0,6.0,6.0,10.0,0,Att
2024-25,Nicola Zalewski,Roma,22.0,12.0,533,0.0,0.0,0.0,0.0,0.0,0,Dif
2024-25,Nicola Zalewski,Roma,22.0,12.0,533,0.0,0.0,0.0,0.0,0.0,0,Att
2024-25,Nicola Zalewski,Inter,22.0,11.0,435,1.0,1.0,1.0,1.0,4.0,0,Dif
2024-25,Nicola Zalewski,Inter,22.0,11.0,435,1.0,1.0,1.0,1.0,4.0,0,Cen
2024-25,André-Frank Zambo Anguissa,Napoli,28.0,35.0,2.852,6.0,4.0,6.0,6.0,5.0,0,Cen
2024-25,Francesco Zampano,Venezia,30.0,24.0,1.639,1.0,2.0,1.0,1.0,5.0,0,Dif
2024-25,Nicolò Zaniolo,Fiorentina,25.0,9.0,343,0.0,0.0,0.0,0.0,2.0,1,Att
2024-25,Nicolò Zaniolo,Atalanta,25.0,14.0,356,2.0,2.0,2.0,2.0,4.0,0,Att
2024-25,Nicolò Zaniolo,Atalanta,25.0,14.0,356,2.0,2.0,2.0,2.0,4.0,0,Cen
2024-25,Alessandro Zanoli,Genoa,23.0,31.0,1.711,1.0,0.0,1.0,1.0,3.0,0,Att
2024-25,Alessandro Zanoli,Genoa,23.0,31.0,1.711,1.0,0.0,1.0,1.0,3.0,0,Dif
2024-25,Duván Zapata,Torino,33.0,7.0,587,3.0,0.0,3.0,3.0,1.0,0,Att
2024-25,Gabriele Zappa,Cagliari,24.0,37.0,3.060,2.0,0.0,2.0,2.0,4.0,0,Dif
2024-25,Davide Zappacosta,Atalanta,32.0,30.0,2.067,4.0,2.0,4.0,4.0,3.0,0,Dif
2024-25,Oier Zarraga,Udinese,25.0,22.0,896,1.0,0.0,1.0,1.0,0.0,0,Cen
2024-25,Jordan Zemura,Udinese,24.0,23.0,1.415,1.0,2.0,1.0,1.0,2.0,0,Dif
2024-25,Alessio Zerbin,Venezia,25.0,18.0,1.518,1.0,1.0,1.0,1.0,4.0,0,Dif
2024-25,Alessio Zerbin,Napoli,25.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0,Att
2024-25,Alessio Zerbin,Napoli,25.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0,Dif
2024-25,Kevin Zeroli,Monza,19.0,8.0,395,0.0,1.0,0.0,0.0,0.0,0,Cen
2024-25,Kevin Zeroli,Milan,19.0,1.0,12,0.0,0.0,0.0,0.0,0.0,0,Cen
2024-25,Piotr Zieliński,Inter,30.0,26.0,980,2.0,2.0,0.0,0.0,0.0,0,Cen
2024-25,Nadir Zortea,Cagliari,25.0,35.0,2.713,6.0,2.0,6.0,6.0,2.0,0,Dif
2024-25,Nadir Zortea,Cagliari,25.0,35.0,2.713,6.0,2.0,6.0,6.0,2.0,0,Cen
2024-25,Szymon Żurkowski,Empoli,26.0,5.0,106,0.0,0.0,0.0,0.0,0.0,0,Cen
2024-25,Milan Đurić,Monza,34.0,18.0,1.270,4.0,1.0,4.0,4.0,3.0,0,Att
2024-25,Milan Đurić,Parma,34.0,9.0,268,1.0,0.0,1.0,0.0,1.0,0,Att
2022-23,James Abankwah,Udinese,18.0,2.0,63,0.0,0.0,0.0,0.0,0.0,0,Dif
2022-23,Oliver Abildgaard,Hellas Verona,26.0,13.0,592,0.0,0.0,0.0,0.0,2.0,0,Cen
2022-23,Tammy Abraham,Roma,24.0,38.0,2.189,8.0,3.0,8.0,0.0,2.0,0,Att
2022-23,Christian Acella,Cremonese,20.0,1.0,15,0.0,0.0,0.0,0.0,0.0,0,Cen
2022-23,Francesco Acerbi,Inter,34.0,31.0,2.425,0.0,2.0,0.0,0.0,4.0,0,Dif
2022-23,Yacine Adli,Milan,22.0,6.0,144,0.0,0.0,0.0,0.0,1.0,0,Cen
2022-23,Yacine Adli,Milan,22.0,6.0,144,0.0,0.0,0.0,0.0,1.0,0,Att
2022-23,Michel Aebischer,Bologna,25.0,32.0,1.542,1.0,0.0,1.0,0.0,4.0,0,Att
2022-23,Michel Aebischer,Bologna,25.0,32.0,1.542,1.0,0.0,1.0,0.0,4.0,0,Cen
2022-23,Felix Afena-Gyan,Cremonese,19.0,23.0,817,0.0,0.0,0.0,0.0,4.0,0,Att
2022-23,Felix Afena-Gyan,Cremonese,19.0,23.0,817,0.0,0.0,0.0,0.0,4.0,0,Cen
2022-23,Kevin Agudelo,Spezia,23.0,34.0,2.131,0.0,1.0,0.0,0.0,5.0,0,Cen
2022-23,Kevin Agudelo,Spezia,23.0,34.0,2.131,0.0,1.0,0.0,0.0,5.0,0,Att
2022-23,Ola Aina,Torino,25.0,19.0,876,1.0,1.0,1.0,0.0,5.0,0,Dif
2022-23,Emanuel Aiwum,Cremonese,21.0,23.0,1.653,0.0,0.0,0.0,0.0,3.0,0,Dif
2022-23,Jean-Daniel Akpa-Akpro,Empoli,29.0,24.0,1.356,1.0,1.0,1.0,0.0,9.0,2,Cen
2022-23,Jean-Daniel Akpa-Akpro,Empoli,29.0,24.0,1.356,1.0,1.0,1.0,0.0,9.0,2,Att
2022-23,Luis Alberto Romero Alconchel,Lazio,29.0,35.0,2.442,6.0,7.0,6.0,1.0,4.0,0,Cen
2022-23,Agustín Álvarez Martínez,Sassuolo,21.0,22.0,368,1.0,1.0,1.0,0.0,1.0,0,Att
2022-23,Agustín Álvarez Martínez,Sassuolo,21.0,22.0,368,1.0,1.0,1.0,0.0,1.0,0,Cen
2022-23,Kelvin Amian,Spezia,24.0,30.0,2.372,0.0,1.0,0.0,0.0,7.0,1,Dif
2022-23,Bruno Amione,Hellas Verona,20.0,1.0,58,0.0,0.0,0.0,0.0,1.0,0,Dif
2022-23,Bruno Amione,Sampdoria,20.0,26.0,2.086,1.0,1.0,1.0,0.0,10.0,1,Dif
2022-23,Ethan Ampadu,Spezia,21.0,31.0,2.639,0.0,1.0,0.0,0.0,10.0,1,Dif
2022-23,Ethan Ampadu,Spezia,21.0,31.0,2.639,0.0,1.0,0.0,0.0,10.0,1,Cen
2022-23,Sofyan Amrabat,Fiorentina,25.0,29.0,1.998,0.0,1.0,0.0,0.0,11.0,0,Cen
2022-23,Felipe Anderson,Lazio,29.0,38.0,2.958,9.0,2.0,9.0,0.0,3.0,0,Att
2022-23,Janis Antiste,Sassuolo,19.0,2.0,52,1.0,0.0,1.0,0.0,0.0,0,Att
2022-23,Marcos Antônio,Lazio,22.0,16.0,594,1.0,1.0,1.0,0.0,2.0,0,Cen
2022-23,Valentin Antov,Monza,21.0,9.0,306,0.0,0.0,0.0,0.0,2.0,0,Dif
2022-23,Marko Arnautović,Bologna,33.0,21.0,1.530,10.0,0.0,10.0,3.0,5.0,0,Att
2022-23,Tolgay Arslan,Udinese,31.0,36.0,1.211,1.0,0.0,1.0,0.0,3.0,0,Cen
2022-23,Santiago Ascacibar,Cremonese,25.0,13.0,727,0.0,0.0,0.0,0.0,1.0,0,Cen
2022-23,Kristoffer Askildsen,Lecce,21.0,21.0,728,0.0,0.0,0.0,0.0,3.0,0,Cen
2022-23,Kristjan Asllani,Inter,20.0,20.0,592,0.0,0.0,0.0,0.0,2.0,0,Cen
2022-23,Emil Audero,Sampdoria,25.0,25.0,2.250,0.0,0.0,0.0,0.0,1.0,0,Por
2022-23,Tommaso Augello,Sampdoria,27.0,37.0,3.061,2.0,5.0,2.0,0.0,3.0,0,Dif
2022-23,Carlos Augusto,Monza,23.0,35.0,3.083,6.0,5.0,6.0,0.0,4.0,0,Dif
2022-23,Kaan Ayhan,Sassuolo,27.0,10.0,545,0.0,0.0,0.0,0.0,1.0,0,Dif
2022-23,Jaime Báez,Cremonese,27.0,2.0,96,0.0,0.0,0.0,0.0,0.0,0,Dif
2022-23,Nedim Bajrami,Empoli,23.0,19.0,940,1.0,1.0,1.0,0.0,1.0,0,Cen
2022-23,Nedim Bajrami,Empoli,23.0,19.0,940,1.0,1.0,1.0,0.0,1.0,0,Att
2022-23,Nedim Bajrami,Sassuolo,23.0,18.0,819,1.0,0.0,1.0,0.0,0.0,0,Att
2022-23,Nedim Bajrami,Sassuolo,23.0,18.0,819,1.0,0.0,1.0,0.0,0.0,0,Cen
2022-23,Tiémoué Bakayoko,Milan,27.0,3.0,41,0.0,0.0,0.0,0.0,0.0,0,Cen
2022-23,Tommaso Baldanzi,Empoli,19.0,26.0,1.772,4.0,0.0,4.0,0.0,2.0,0,Cen
2022-23,Fodé Ballo-Touré,Milan,25.0,10.0,523,1.0,0.0,1.0,0.0,0.0,0,Dif
2022-23,Lameck Banda,Lecce,21.0,36.0,1.636,2.0,1.0,2.0,0.0,6.0,0,Att
2022-23,Lameck Banda,Lecce,21.0,36.0,1.636,2.0,1.0,2.0,0.0,6.0,0,Cen
2022-23,Filippo Bandinelli,Empoli,27.0,35.0,2.263,2.0,0.0,2.0,0.0,10.0,0,Cen
2022-23,Antonín Barák,Hellas Verona,27.0,1.0,25,0.0,0.0,0.0,0.0,0.0,0,Cen
2022-23,Antonín Barák,Fiorentina,27.0,30.0,1.799,2.0,0.0,2.0,0.0,4.0,0,Cen
2022-23,Andrea Barberis,Monza,28.0,9.0,338,0.0,1.0,0.0,0.0,0.0,0,Cen
2022-23,Tommaso Barbieri,Juventus,19.0,3.0,109,0.0,0.0,0.0,0.0,0.0,0,Dif
2022-23,Francesco Bardi,Bologna,30.0,1.0,90,0.0,0.0,0.0,0.0,0.0,0,Por
2022-23,Nicolò Barella,Inter,25.0,35.0,2.613,6.0,6.0,6.0,0.0,6.0,0,Cen
2022-23,Enzo Barrenechea,Juventus,21.0,3.0,158,0.0,0.0,0.0,0.0,0.0,0,Cen
2022-23,Musa Barrow,Bologna,23.0,32.0,1.960,3.0,8.0,3.0,0.0,3.0,0,Att
2022-23,Musa Barrow,Bologna,23.0,32.0,1.960,3.0,8.0,3.0,0.0,3.0,0,Cen
2022-23,Federico Baschirotto,Lecce,25.0,37.0,3.330,3.0,0.0,3.0,0.0,6.0,0,Dif
2022-23,Toma Bašić,Lazio,25.0,25.0,513,1.0,0.0,1.0,0.0,2.0,0,Cen
2022-23,Alberto Basso,Cremonese,18.0,1.0,16,0.0,0.0,0.0,0.0,0.0,0,Cen
2022-23,Alessandro Bastoni,Inter,23.0,29.0,2.157,0.0,2.0,0.0,0.0,3.0,0,Dif
2022-23,Simone Bastoni,Spezia,25.0,19.0,1.189,2.0,4.0,2.0,0.0,7.0,0,Cen
2022-23,Simone Bastoni,Spezia,25.0,19.0,1.189,2.0,4.0,2.0,0.0,7.0,0,Dif
2022-23,Brian Bayeye,Torino,22.0,2.0,64,0.0,0.0,0.0,0.0,0.0,0,Dif
2022-23,Rodrigo Becão,Udinese,26.0,28.0,2.484,2.0,1.0,2.0,0.0,11.0,1,Dif
2022-23,Julius Beck,Spezia,17.0,1.0,10,0.0,0.0,0.0,0.0,0.0,0,Cen
2022-23,Raoul Bellanova,Inter,22.0,18.0,496,0.0,0.0,0.0,0.0,0.0,0,Dif
2022-23,Andrea Belotti,Roma,28.0,31.0,1.146,0.0,2.0,0.0,0.0,0.0,0,Att
2022-23,Marco Benassi,Fiorentina,27.0,2.0,93,0.0,0.0,0.0,0.0,0.0,0,Dif
2022-23,Marco Benassi,Cremonese,27.0,15.0,998,0.0,0.0,0.0,0.0,1.0,0,Cen
2022-23,Ismaël Bennacer,Milan,24.0,28.0,2.007,2.0,2.0,2.0,0.0,5.0,0,Cen
2022-23,Domenico Berardi,Sassuolo,27.0,26.0,1.866,12.0,7.0,12.0,7.0,7.0,0,Att
2022-23,Bartosz Bereszyński,Sampdoria,30.0,15.0,1.198,0.0,0.0,0.0,0.0,1.0,0,Dif
2022-23,Bartosz Bereszyński,Napoli,30.0,3.0,166,0.0,1.0,0.0,0.0,1.0,0,Dif
2022-23,Marco Bertini,Lazio,19.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0,Cen
2022-23,Beto,Udinese,24.0,33.0,2.129,10.0,1.0,10.0,1.0,2.0,0,Att
2022-23,Matteo Bianchetti,Cremonese,29.0,25.0,2.132,1.0,0.0,1.0,0.0,5.0,0,Dif
2022-23,Alessandro Bianco,Fiorentina,19.0,7.0,153,0.0,0.0,0.0,0.0,1.0,0,Cen
2022-23,Jaka Bijol,Udinese,23.0,32.0,2.728,3.0,2.0,3.0,0.0,10.0,0,Dif
2022-23,Cristiano Biraghi,Fiorentina,29.0,33.0,2.551,2.0,4.0,2.0,0.0,1.0,0,Dif
2022-23,Samuele Birindelli,Monza,23.0,31.0,1.400,0.0,1.0,0.0,0.0,8.0,0,Dif
2022-23,Kristijan Bistrović,Lecce,24.0,11.0,461,0.0,0.0,0.0,0.0,0.0,0,Cen
2022-23,Alexis Blin,Lecce,25.0,35.0,2.376,1.0,0.0,1.0,0.0,8.0,0,Cen
2022-23,Jeremie Boga,Atalanta,25.0,23.0,782,2.0,5.0,2.0,0.0,0.0,0,Cen
2022-23,Jeremie Boga,Atalanta,25.0,23.0,782,2.0,5.0,2.0,0.0,0.0,0,Att
2022-23,Emil Bohinen,Salernitana,23.0,24.0,832,0.0,0.0,0.0,0.0,0.0,0,Cen
2022-23,Giacomo Bonaventura,Fiorentina,32.0,30.0,1.911,5.0,1.0,5.0,0.0,4.0,1,Cen
2022-23,Federico Bonazzoli,Salernitana,25.0,24.0,1.119,2.0,1.0,2.0,0.0,1.0,0,Att
2022-23,Federico Bonazzoli,Salernitana,25.0,24.0,1.119,2.0,1.0,2.0,0.0,1.0,0,Cen
2022-23,Warren Bondo,Monza,18.0,4.0,60,0.0,0.0,0.0,0.0,1.0,0,Cen
2022-23,Kevin Bonifazi,Bologna,26.0,13.0,902,0.0,0.0,0.0,0.0,2.0,0,Dif
2022-23,Leonardo Bonucci,Juventus,35.0,16.0,879,1.0,0.0,1.0,0.0,2.0,0,Dif
2022-23,Erik Botheim,Salernitana,22.0,28.0,866,1.0,3.0,1.0,0.0,2.0,0,Cen
2022-23,Erik Botheim,Salernitana,22.0,28.0,866,1.0,3.0,1.0,0.0,2.0,0,Att
2022-23,Mehdi Bourabia,Spezia,30.0,37.0,2.771,1.0,3.0,1.0,0.0,3.0,0,Cen
2022-23,Edoardo Bove,Roma,20.0,22.0,992,1.0,0.0,1.0,0.0,2.0,0,Cen
2022-23,Jayden Braaf,Hellas Verona,19.0,6.0,288,0.0,0.0,0.0,0.0,1.0,0,Cen
2022-23,Jayden Braaf,Hellas Verona,19.0,6.0,288,0.0,0.0,0.0,0.0,1.0,0,Att
2022-23,Domagoj Bradarić,Salernitana,22.0,31.0,2.250,0.0,3.0,0.0,0.0,5.0,0,Dif
2022-23,Josip Brekalo,Fiorentina,24.0,6.0,229,0.0,0.0,0.0,0.0,1.0,0,Att
2022-23,Josip Brekalo,Fiorentina,24.0,6.0,229,0.0,0.0,0.0,0.0,1.0,0,Cen
2022-23,Gleison Bremer,Juventus,25.0,30.0,2.634,4.0,1.0,4.0,0.0,6.0,0,Dif
2022-23,Dylan Bronn,Salernitana,27.0,24.0,1.683,0.0,0.0,0.0,0.0,5.0,1,Dif
2022-23,Marcelo Brozović,Inter,29.0,28.0,1.770,3.0,5.0,3.0,0.0,8.0,0,Cen
2022-23,Cristian Buonaiuto,Cremonese,29.0,29.0,980,1.0,0.0,1.0,1.0,3.0,0,Cen
2022-23,Cristian Buonaiuto,Cremonese,29.0,29.0,980,1.0,0.0,1.0,1.0,3.0,0,Att
2022-23,Alessandro Buongiorno,Torino,23.0,34.0,2.721,1.0,2.0,1.0,0.0,8.0,0,Dif
2022-23,Leonardo Buta,Udinese,20.0,2.0,16,0.0,0.0,0.0,0.0,0.0,0,Dif
2022-23,Arthur Cabral,Fiorentina,24.0,28.0,1.432,8.0,1.0,8.0,2.0,4.0,0,Att
2022-23,Liberato Cacace,Empoli,21.0,12.0,587,0.0,0.0,0.0,0.0,1.0,0,Dif
2022-23,Davide Calabria,Milan,25.0,25.0,1.690,1.0,4.0,1.0,0.0,6.0,0,Dif
2022-23,Mattia Caldara,Spezia,28.0,20.0,1.253,0.0,0.0,0.0,0.0,6.0,0,Dif
2022-23,Luca Caldirola,Monza,31.0,31.0,2.353,2.0,0.0,2.0,0.0,6.0,0,Dif
2022-23,Hakan Çalhanoğlu,Inter,28.0,33.0,2.363,3.0,6.0,3.0,1.0,3.0,0,Cen
2022-23,Mohamed Camara,Roma,25.0,15.0,696,0.0,0.0,0.0,0.0,3.0,0,Cen
2022-23,Nicolò Cambiaghi,Empoli,21.0,28.0,1.285,6.0,1.0,6.0,0.0,5.0,1,Att
2022-23,Nicolò Cambiaghi,Empoli,21.0,28.0,1.285,6.0,1.0,6.0,0.0,5.0,1,Cen
2022-23,Andrea Cambiaso,Bologna,22.0,32.0,2.170,0.0,3.0,0.0,0.0,2.0,0,Dif
2022-23,Matteo Cancellieri,Lazio,20.0,20.0,256,0.0,0.0,0.0,0.0,4.0,0,Att
2022-23,Antonio Candreva,Salernitana,35.0,35.0,2.726,7.0,4.0,7.0,0.0,3.0,1,Cen
2022-23,Antonio Candreva,Salernitana,35.0,35.0,2.726,7.0,4.0,7.0,0.0,3.0,1,Dif
2022-23,Gianluca Caprari,Monza,29.0,37.0,2.441,5.0,2.0,5.0,1.0,7.0,0,Cen
2022-23,Gianluca Caprari,Monza,29.0,37.0,2.441,5.0,2.0,5.0,1.0,7.0,0,Att
2022-23,Francesco Caputo,Sampdoria,34.0,15.0,1.094,1.0,0.0,1.0,0.0,0.0,0,Att
2022-23,Francesco Caputo,Empoli,34.0,21.0,1.708,5.0,4.0,5.0,2.0,1.0,0,Att
2022-23,Andrea Carboni,Monza,21.0,4.0,167,0.0,0.0,0.0,0.0,0.0,0,Dif
2022-23,Franco Carboni,Monza,19.0,3.0,66,0.0,0.0,0.0,0.0,0.0,0,Dif
2022-23,Franco Carboni,Monza,19.0,3.0,66,0.0,0.0,0.0,0.0,0.0,0,Att
2022-23,Valentin Carboni,Inter,17.0,5.0,25,0.0,0.0,0.0,0.0,0.0,0,Cen
2022-23,Valentin Carboni,Inter,17.0,5.0,25,0.0,0.0,0.0,0.0,0.0,0,Dif
2022-23,Marco Carnesecchi,Cremonese,22.0,27.0,2.430,0.0,1.0,0.0,0.0,1.0,0,Por
2022-23,Nicolò Casale,Lazio,24.0,29.0,2.437,1.0,1.0,1.0,0.0,6.0,0,Dif
2022-23,Tommaso Cassandro,Lecce,22.0,1.0,13,0.0,0.0,0.0,0.0,0.0,0,Dif
2022-23,Michele Castagnetti,Cremonese,32.0,27.0,1.412,0.0,1.0,0.0,0.0,2.0,0,Cen
2022-23,Gaetano Castrovilli,Fiorentina,25.0,15.0,718,2.0,1.0,2.0,0.0,3.0,0,Cen
2022-23,Danilo Cataldi,Lazio,27.0,29.0,1.921,0.0,1.0,0.0,0.0,5.0,0,Cen
2022-23,Pietro Ceccaroni,Lecce,26.0,2.0,43,0.0,0.0,0.0,0.0,0.0,0,Dif
2022-23,Federico Ceccherini,Hellas Verona,30.0,22.0,1.417,2.0,0.0,2.0,0.0,9.0,1,Dif
2022-23,Assan Ceesay,Lecce,28.0,34.0,1.812,6.0,0.0,6.0,1.0,2.0,0,Att
2022-23,Emil Ceide,Sassuolo,20.0,19.0,515,0.0,1.0,0.0,0.0,0.0,0,Att
2022-23,Zeki Çelik,Roma,25.0,24.0,1.504,0.0,1.0,0.0,0.0,7.0,1,Dif
2022-23,Michele Cerofolini,Fiorentina,23.0,5.0,450,0.0,0.0,0.0,0.0,0.0,0,Por
2022-23,Federico Chiesa,Juventus,24.0,21.0,852,2.0,5.0,2.0,0.0,2.0,0,Dif
2022-23,Federico Chiesa,Juventus,24.0,21.0,852,2.0,5.0,2.0,0.0,2.0,0,Cen
2022-23,Vlad Chiricheș,Cremonese,32.0,16.0,983,0.0,0.0,0.0,0.0,2.0,0,Dif
2022-23,Daniel Ciofani,Cremonese,37.0,32.0,1.060,8.0,0.0,8.0,3.0,1.0,0,Att
2022-23,Tio Cipot,Spezia,19.0,8.0,139,0.0,0.0,0.0,0.0,0.0,0,Att
2022-23,Tio Cipot,Spezia,19.0,8.0,139,0.0,0.0,0.0,0.0,0.0,0,Cen
2022-23,Patrick Ciurria,Monza,27.0,36.0,2.753,6.0,5.0,6.0,0.0,4.0,0,Dif
2022-23,Patrick Ciurria,Monza,27.0,36.0,2.753,6.0,5.0,6.0,0.0,4.0,0,Cen
2022-23,Nicolò Cocetta,Udinese,18.0,1.0,32,0.0,0.0,0.0,0.0,0.0,0,Dif
2022-23,Omar Colley,Sampdoria,29.0,16.0,1.384,1.0,0.0,1.0,0.0,5.0,0,Dif
2022-23,Lorenzo Colombo,Lecce,20.0,33.0,1.515,5.0,2.0,5.0,1.0,4.0,0,Att
2022-23,Andrea Colpani,Monza,23.0,27.0,948,4.0,1.0,4.0,0.0,1.0,0,Cen
2022-23,Andrea Consigli,Sassuolo,35.0,35.0,3.150,0.0,0.0,0.0,0.0,0.0,0,Por
2022-23,Andrea Conti,Sampdoria,28.0,1.0,23,0.0,0.0,0.0,0.0,0.0,0,Dif
2022-23,Diego Coppola,Hellas Verona,18.0,19.0,1.177,0.0,0.0,0.0,0.0,5.0,0,Dif
2022-23,Alex Cordaz,Inter,39.0,1.0,26,0.0,0.0,0.0,0.0,0.0,0,Por
2022-23,Joaquín Correa,Inter,27.0,26.0,950,3.0,1.0,3.0,0.0,1.0,0,Att
2022-23,Alessandro Cortinovis,Hellas Verona,21.0,1.0,6,0.0,0.0,0.0,0.0,0.0,0,Cen
2022-23,Lassana Coulibaly,Salernitana,26.0,35.0,2.892,3.0,3.0,3.0,0.0,12.0,0,Cen
2022-23,Alessio Cragno,Monza,28.0,1.0,90,0.0,0.0,0.0,0.0,0.0,0,Por
2022-23,Bryan Cristante,Roma,27.0,36.0,2.938,1.0,1.0,1.0,0.0,8.0,1,Cen
2022-23,Bryan Cristante,Roma,27.0,36.0,2.938,1.0,1.0,1.0,0.0,8.0,1,Dif
2022-23,Domen Črnigoj,Salernitana,26.0,7.0,296,0.0,0.0,0.0,0.0,1.0,0,Cen
2022-23,Juan Cuadrado,Juventus,34.0,31.0,2.078,1.0,3.0,1.0,0.0,6.0,1,Dif
2022-23,Juan Cuadrado,Juventus,34.0,31.0,2.078,1.0,3.0,1.0,0.0,6.0,1,Att
2022-23,Mickaël Cuisance,Sampdoria,22.0,12.0,618,0.0,0.0,0.0,0.0,1.0,0,Cen
2022-23,Marco D'Alessandro,Monza,31.0,8.0,290,0.0,0.0,0.0,0.0,2.0,0,Dif
2022-23,Marco D'Alessandro,Monza,31.0,8.0,290,0.0,0.0,0.0,0.0,2.0,0,Att
2022-23,Danilo D'Ambrosio,Inter,33.0,15.0,733,0.0,2.0,0.0,0.0,3.0,1,Dif
2022-23,Luca D'Andrea,Sassuolo,17.0,5.0,316,0.0,1.0,0.0,0.0,0.0,0,Att
2022-23,Flavius Daniliuc,Salernitana,21.0,27.0,2.195,0.0,2.0,0.0,0.0,9.0,0,Dif
2022-23,Danilo Luiz da Silva,Juventus,31.0,37.0,3.184,3.0,3.0,3.0,0.0,5.0,0,Dif
2022-23,Matteo Darmian,Inter,32.0,31.0,2.025,1.0,2.0,1.0,0.0,3.0,0,Dif
2022-23,Juan David Cabal,Hellas Verona,21.0,11.0,444,0.0,0.0,0.0,0.0,3.0,0,Dif
2022-23,Paweł Dawidowicz,Hellas Verona,27.0,23.0,1.632,1.0,1.0,1.0,0.0,6.0,1,Dif
2022-23,Charles De Ketelaere,Milan,21.0,32.0,1.116,0.0,1.0,0.0,0.0,2.0,0,Cen
2022-23,Charles De Ketelaere,Milan,21.0,32.0,1.116,0.0,1.0,0.0,0.0,2.0,0,Att
2022-23,Manuel De Luca,Sampdoria,24.0,2.0,44,0.0,0.0,0.0,0.0,0.0,0,Att
2022-23,Manuel De Luca,Sampdoria,24.0,2.0,44,0.0,0.0,0.0,0.0,0.0,0,Cen
2022-23,Tommaso De Nipoti,Atalanta,19.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0,Cen
2022-23,Mattia De Sciglio,Juventus,29.0,17.0,1.042,0.0,0.0,0.0,0.0,0.0,0,Dif
2022-23,Lorenzo De Silvestri,Bologna,34.0,15.0,672,1.0,0.0,1.0,0.0,1.0,0,Dif
2022-23,Koni De Winter,Empoli,20.0,14.0,1.024,0.0,0.0,0.0,0.0,3.0,0,Dif
